"IndividualId","Time [min]","Organism|A|Concentration [µmol/l]"
77,720,5.967117
77,735,5.995841
77,750,6.023765
77,765,6.050912
77,780,6.077304
77,795,6.102962
77,810,6.127907
77,825,6.152157
77,840,6.175733
77,855,6.198654
77,870,6.220937
77,885,6.2426
77,900,6.263661
77,915,6.284137
77,930,6.304043
77,945,6.323395
77,960,6.34221
77,975,6.360501
77,990,6.378284
77,1005,6.395572
77,1020,6.41238
77,1035,6.42872
77,1050,6.444606
77,1065,6.46005
77,1080,6.475065
77,1095,6.489662
77,1110,6.503853
77,1125,6.51765
77,1140,6.531063
77,1155,6.544103
77,1170,6.55678
77,1185,6.569105
77,1200,6.581087
77,1215,6.592736
77,1230,6.604061
77,1245,6.615071
77,1260,6.625775
77,1275,6.636181
77,1290,6.646298
77,1305,6.656133
77,1320,6.665695
77,1335,6.674992
77,1350,6.684029
77,1365,6.692815
77,1380,6.701357
77,1395,6.709662
77,1410,6.717736
77,1425,6.725585
77,1440,6.733215
78,0,1
78,15,1.055924
78,30,1.110316
78,45,1.163168
78,60,1.214593
78,75,1.264543
78,90,1.313131
78,105,1.360345
78,120,1.406237
78,135,1.450858
78,150,1.494193
78,165,1.536323
78,180,1.577252
78,195,1.617031
78,210,1.655691
78,225,1.693266
78,240,1.729787
78,255,1.765288
78,270,1.799785
78,285,1.833316
78,300,1.865912
78,315,1.897605
78,330,1.928398
78,345,1.958331
78,360,1.987432
78,375,2.015728
78,390,2.043222
78,405,2.069949
78,420,2.095933
78,435,2.121198
78,450,2.145747
78,465,2.169611
78,480,2.192812
78,495,2.215371
78,510,2.23729
78,525,2.258598
78,540,2.279314
78,555,2.299455
78,570,2.319026
78,585,2.33805
78,600,2.356546
78,615,2.374528
78,630,2.392002
78,645,2.408988
78,660,2.425501
78,675,2.441557
78,690,2.457158
78,705,2.472324
78,720,2.487067
78,735,2.501402
78,750,2.515331
78,765,2.528872
78,780,2.542035
78,795,2.554834
78,810,2.567271
78,825,2.57936
78,840,2.591113
78,855,2.60254
78,870,2.613644
78,885,2.624437
78,900,2.634931
78,915,2.645133
78,930,2.655047
78,945,2.664684
78,960,2.674053
78,975,2.683162
78,990,2.692014
78,1005,2.700618
78,1020,2.708983
78,1035,2.717116
78,1050,2.725019
78,1065,2.732701
78,1080,2.74017
78,1095,2.747431
78,1110,2.754487
78,1125,2.761346
78,1140,2.768014
78,1155,2.774498
78,1170,2.780797
78,1185,2.786921
78,1200,2.792875
78,1215,2.798663
78,1230,2.804288
78,1245,2.809756
78,1260,2.815071
78,1275,2.820239
78,1290,2.825261
78,1305,2.830143
78,1320,2.834889
78,1335,2.839503
78,1350,2.843987
78,1365,2.848346
78,1380,2.852583
78,1395,2.856703
78,1410,2.860706
78,1425,2.864598
78,1440,2.868381
79,0,2
79,15,2.084129
79,30,2.16604
79,45,2.245691
79,60,2.323133
79,75,2.398401
79,90,2.47157
79,105,2.542677
79,120,2.611793
79,135,2.678963
79,150,2.744244
79,165,2.807693
79,180,2.869351
79,195,2.929301
79,210,2.987591
79,225,3.044215
79,240,3.099205
79,255,3.152682
79,270,3.204639
79,285,3.255113
79,300,3.304152
79,315,3.351812
79,330,3.398125
79,345,3.443133
79,360,3.486867
79,375,3.529367
79,390,3.570676
79,405,3.610829
79,420,3.649842
79,435,3.68776
79,450,3.72462
79,465,3.760444
79,480,3.795256
79,495,3.829093
79,510,3.861987
79,525,3.893952
79,540,3.925021
79,555,3.955219
79,570,3.984571
79,585,4.0131
79,600,4.040828
79,615,4.067778
79,630,4.093971
79,645,4.11943
79,660,4.144174
79,675,4.168222
79,690,4.191594
79,705,4.214311
79,720,4.236389
79,735,4.257846
79,750,4.2787
79,765,4.298968
79,780,4.318667
79,795,4.337812
79,810,4.356418
79,825,4.374502
79,840,4.392078
79,855,4.40916
79,870,4.425762
79,885,4.441897
79,900,4.457579
79,915,4.47282
79,930,4.487633
79,945,4.50203
79,960,4.516023
79,975,4.529622
79,990,4.542839
79,1005,4.555685
79,1020,4.56817
79,1035,4.580304
79,1050,4.592097
79,1065,4.603559
79,1080,4.614698
79,1095,4.625525
79,1110,4.636047
79,1125,4.646274
79,1140,4.656213
79,1155,4.665874
79,1170,4.675262
79,1185,4.684387
79,1200,4.693255
79,1215,4.701875
79,1230,4.710251
79,1245,4.718393
79,1260,4.726306
79,1275,4.733997
79,1290,4.741471
79,1305,4.748735
79,1320,4.755796
79,1335,4.762658
79,1350,4.769327
79,1365,4.775808
79,1380,4.782108
79,1395,4.78823
79,1410,4.794181
79,1425,4.799964
79,1440,4.805585
80,0,3
80,15,3.071752
80,30,3.142354
80,45,3.211726
80,60,3.279864
80,75,3.346818
80,90,3.412579
80,105,3.477139
80,120,3.540558
80,135,3.602861
80,150,3.664017
80,165,3.724065
80,180,3.783077
80,195,3.841002
80,210,3.897855
80,225,3.953743
80,240,4.008604
80,255,4.062438
80,270,4.115356
80,285,4.167314
80,300,4.218302
80,315,4.268378
80,330,4.31756
80,345,4.365843
80,360,4.413238
80,375,4.459778
80,390,4.505481
80,405,4.550356
80,420,4.594418
80,435,4.637684
80,450,4.68017
80,465,4.72189
80,480,4.762862
80,495,4.803094
80,510,4.842601
80,525,4.881398
80,540,4.9195
80,555,4.956916
80,570,4.993657
80,585,5.029738
80,600,5.065173
80,615,5.099969
80,630,5.134139
80,645,5.167695
80,660,5.200649
80,675,5.233009
80,690,5.264787
80,705,5.295994
80,720,5.326641
80,735,5.356735
80,750,5.386288
80,765,5.415309
80,780,5.44381
80,795,5.471798
80,810,5.499281
80,825,5.526271
80,840,5.552776
80,855,5.578804
80,870,5.604362
80,885,5.629462
80,900,5.654112
80,915,5.678317
80,930,5.702086
80,945,5.725428
80,960,5.748352
80,975,5.770862
80,990,5.792967
80,1005,5.814674
80,1020,5.835993
80,1035,5.856927
80,1050,5.877484
80,1065,5.897672
80,1080,5.917497
80,1095,5.936965
80,1110,5.956083
80,1125,5.974857
80,1140,5.993295
80,1155,6.0114
80,1170,6.029179
80,1185,6.046638
80,1200,6.063785
80,1215,6.080622
80,1230,6.097157
80,1245,6.113393
80,1260,6.129339
80,1275,6.144998
80,1290,6.160374
80,1305,6.175474
80,1320,6.190303
80,1335,6.204865
80,1350,6.219165
80,1365,6.233207
80,1380,6.246998
80,1395,6.26054
80,1410,6.273839
80,1425,6.286898
80,1440,6.299724
81,0,1
81,15,1.03619
81,30,1.071781
81,45,1.106743
81,60,1.141081
81,75,1.174808
81,90,1.207917
81,105,1.240437
81,120,1.272367
81,135,1.303709
81,150,1.334499
81,165,1.36472
81,180,1.394393
81,195,1.423536
81,210,1.452145
81,225,1.480224
81,240,1.507791
81,255,1.534859
81,270,1.56143
81,285,1.587511
81,300,1.613118
81,315,1.638261
81,330,1.662947
81,345,1.687186
81,360,1.710985
81,375,1.734352
81,390,1.757297
81,405,1.77983
81,420,1.801954
81,435,1.823676
81,450,1.845006
81,465,1.865952
81,480,1.886518
81,495,1.906709
81,510,1.926535
81,525,1.946003
81,540,1.965117
81,555,1.983883
81,570,2.00231
81,585,2.020402
81,600,2.038167
81,615,2.055608
81,630,2.072733
81,645,2.089548
81,660,2.106057
81,675,2.122267
81,690,2.138183
81,705,2.153811
81,720,2.169156
81,735,2.184221
81,750,2.199014
81,765,2.213539
81,780,2.2278
81,795,2.241803
81,810,2.255551
81,825,2.269051
81,840,2.282306
81,855,2.29532
81,870,2.308098
81,885,2.320645
81,900,2.332965
81,915,2.34506
81,930,2.356936
81,945,2.368598
81,960,2.380048
81,975,2.391289
81,990,2.402327
81,1005,2.413165
81,1020,2.423807
81,1035,2.434255
81,1050,2.444514
81,1065,2.454587
81,1080,2.464478
81,1095,2.474188
81,1110,2.483723
81,1125,2.493085
81,1140,2.502277
81,1155,2.511302
81,1170,2.520164
81,1185,2.528866
81,1200,2.537409
81,1215,2.545797
81,1230,2.554033
81,1245,2.562119
81,1260,2.570059
81,1275,2.577854
81,1290,2.585509
81,1305,2.593024
81,1320,2.600404
81,1335,2.607649
81,1350,2.614763
81,1365,2.621748
81,1380,2.628606
81,1395,2.63534
81,1410,2.641952
81,1425,2.648444
81,1440,2.654818
82,0,2
82,15,2.054705
82,30,2.108511
82,45,2.161363
82,60,2.213256
82,75,2.264237
82,90,2.314283
82,105,2.363396
82,120,2.411654
82,135,2.459018
82,150,2.50549
82,165,2.551155
82,180,2.595971
82,195,2.63994
82,210,2.683147
82,225,2.725548
82,240,2.767148
82,255,2.808027
82,270,2.848144
82,285,2.887501
82,300,2.92616
82,315,2.964103
82,330,3.001338
82,345,3.037875
82,360,3.073754
82,375,3.108971
82,390,3.14354
82,405,3.177474
82,420,3.210785
82,435,3.243487
82,450,3.275593
82,465,3.307114
82,480,3.338054
82,495,3.36843
82,510,3.398252
82,525,3.427533
82,540,3.456275
82,555,3.484492
82,570,3.512194
82,585,3.539392
82,600,3.566091
82,615,3.592301
82,630,3.618034
82,645,3.643297
82,660,3.668096
82,675,3.692442
82,690,3.716344
82,705,3.73981
82,720,3.762846
82,735,3.78546
82,750,3.807661
82,765,3.829458
82,780,3.850854
82,795,3.871859
82,810,3.892481
82,825,3.912728
82,840,3.932602
82,855,3.952113
82,870,3.971268
82,885,3.990073
82,900,4.008534
82,915,4.026657
82,930,4.044449
82,945,4.061917
82,960,4.079064
82,975,4.095898
82,990,4.112425
82,1005,4.128651
82,1020,4.144578
82,1035,4.160214
82,1050,4.175565
82,1065,4.190636
82,1080,4.205431
82,1095,4.219954
82,1110,4.234213
82,1125,4.248212
82,1140,4.261954
82,1155,4.275445
82,1170,4.28869
82,1185,4.301693
82,1200,4.314457
82,1215,4.326988
82,1230,4.33929
82,1245,4.351368
82,1260,4.363224
82,1275,4.374863
82,1290,4.38629
82,1305,4.397509
82,1320,4.408521
82,1335,4.419333
82,1350,4.429946
82,1365,4.440367
82,1380,4.450596
82,1395,4.460638
82,1410,4.470497
82,1425,4.480176
82,1440,4.489678
83,0,3
83,15,3.073517
83,30,3.145823
83,45,3.216836
83,60,3.286554
83,75,3.355035
83,90,3.422259
83,105,3.488221
83,120,3.553006
83,135,3.616606
83,150,3.679002
83,165,3.740267
83,180,3.800424
83,195,3.859441
83,210,3.91737
83,225,3.974265
83,240,4.030082
83,255,4.084856
83,270,4.138663
83,285,4.191453
83,300,4.243239
83,315,4.294099
83,330,4.344009
83,345,4.39298
83,360,4.441029
83,375,4.488202
83,390,4.534499
83,405,4.579937
83,420,4.624532
83,435,4.668303
83,450,4.711266
83,465,4.753438
83,480,4.794835
83,495,4.835463
83,510,4.875343
83,525,4.914492
83,540,4.952921
83,555,4.990638
83,570,5.02766
83,585,5.064003
83,600,5.099678
83,615,5.134692
83,630,5.169062
83,645,5.202799
83,660,5.235917
83,675,5.268421
83,690,5.300327
83,705,5.331646
83,720,5.36239
83,735,5.392564
83,750,5.422182
83,765,5.451256
83,780,5.479795
83,795,5.507806
83,810,5.535301
83,825,5.562291
83,840,5.588784
83,855,5.614786
83,870,5.64031
83,885,5.665365
83,900,5.689958
83,915,5.714097
83,930,5.737791
83,945,5.761049
83,960,5.783879
83,975,5.806287
83,990,5.828282
83,1005,5.849873
83,1020,5.871067
83,1035,5.891868
83,1050,5.912286
83,1065,5.932329
83,1080,5.952003
83,1095,5.971313
83,1110,5.990268
83,1125,6.008874
83,1140,6.027138
83,1155,6.045063
83,1170,6.062659
83,1185,6.079931
83,1200,6.096885
83,1215,6.113525
83,1230,6.129859
83,1245,6.145893
83,1260,6.161632
83,1275,6.177079
83,1290,6.192242
83,1305,6.207126
83,1320,6.221736
83,1335,6.236076
83,1350,6.250152
83,1365,6.263968
83,1380,6.277531
83,1395,6.290843
83,1410,6.30391
83,1425,6.316736
83,1440,6.329327
84,0,1
84,15,1.037074
84,30,1.073515
84,45,1.109298
84,60,1.144426
84,75,1.178912
84,90,1.212749
84,105,1.245975
84,120,1.278579
84,135,1.310572
84,150,1.341983
84,165,1.372796
84,180,1.403048
84,195,1.432739
84,210,1.461871
84,225,1.490449
84,240,1.518501
84,255,1.546026
84,270,1.573034
84,285,1.599532
84,300,1.625541
84,315,1.651065
84,330,1.676114
84,345,1.700699
84,360,1.724827
84,375,1.748507
84,390,1.77175
84,405,1.794565
84,420,1.816953
84,435,1.838927
84,450,1.860495
84,465,1.881663
84,480,1.902437
84,495,1.922825
84,510,1.942836
84,525,1.962474
84,540,1.981747
84,555,2.000662
84,570,2.019226
84,585,2.037445
84,600,2.055324
84,615,2.072872
84,630,2.090094
84,645,2.106996
84,660,2.123583
84,675,2.139862
84,690,2.15584
84,705,2.171521
84,720,2.186909
84,735,2.202013
84,750,2.216836
84,765,2.231384
84,780,2.245661
84,795,2.259673
84,810,2.273426
84,825,2.286922
84,840,2.300168
84,855,2.313167
84,870,2.325926
84,885,2.338448
84,900,2.350736
84,915,2.362796
84,930,2.374633
84,945,2.38625
84,960,2.39765
84,975,2.408839
84,990,2.419821
84,1005,2.430598
84,1020,2.441175
84,1035,2.451555
84,1050,2.461743
84,1065,2.471741
84,1080,2.481554
84,1095,2.491184
84,1110,2.500636
84,1125,2.509912
84,1140,2.519015
84,1155,2.52795
84,1170,2.536719
84,1185,2.545324
84,1200,2.55377
84,1215,2.562058
84,1230,2.570192
84,1245,2.578176
84,1260,2.58601
84,1275,2.593699
84,1290,2.601246
84,1305,2.608652
84,1320,2.61592
84,1335,2.623054
84,1350,2.630055
84,1365,2.636926
84,1380,2.643669
84,1395,2.650287
84,1410,2.656783
84,1425,2.663158
84,1440,2.669414
85,0,2
85,15,2.056029
85,30,2.111111
85,45,2.165192
85,60,2.218271
85,75,2.27039
85,90,2.321529
85,105,2.371699
85,120,2.420966
85,135,2.469295
85,150,2.516706
85,165,2.563262
85,180,2.608927
85,195,2.653727
85,210,2.697716
85,225,2.74086
85,240,2.783192
85,255,2.824753
85,270,2.865515
85,285,2.905506
85,300,2.944759
85,315,2.983264
85,330,3.02103
85,345,3.058082
85,360,3.094445
85,375,3.130122
85,390,3.165126
85,405,3.199472
85,420,3.233174
85,435,3.266246
85,450,3.298701
85,465,3.330549
85,480,3.361798
85,495,3.392463
85,510,3.422558
85,525,3.45209
85,540,3.481066
85,555,3.509502
85,570,3.537407
85,585,3.56479
85,600,3.591658
85,615,3.618024
85,630,3.643898
85,645,3.669286
85,660,3.694199
85,675,3.718645
85,690,3.742635
85,705,3.766175
85,720,3.789273
85,735,3.811939
85,750,3.834182
85,765,3.856008
85,780,3.877424
85,795,3.89844
85,810,3.919063
85,825,3.9393
85,840,3.959157
85,855,3.978642
85,870,3.997764
85,885,4.016528
85,900,4.034939
85,915,4.053006
85,930,4.070735
85,945,4.088133
85,960,4.105204
85,975,4.121955
85,990,4.138394
85,1005,4.154525
85,1020,4.170352
85,1035,4.185884
85,1050,4.201126
85,1065,4.216083
85,1080,4.230758
85,1095,4.245159
85,1110,4.259291
85,1125,4.273159
85,1140,4.286765
85,1155,4.300118
85,1170,4.313221
85,1185,4.326078
85,1200,4.338695
85,1215,4.351075
85,1230,4.363223
85,1245,4.375144
85,1260,4.386841
85,1275,4.39832
85,1290,4.409584
85,1305,4.420637
85,1320,4.431482
85,1335,4.442125
85,1350,4.452569
85,1365,4.462817
85,1380,4.472873
85,1395,4.482741
85,1410,4.492424
85,1425,4.501926
85,1440,4.51125
86,0,3
86,15,3.075282
86,30,3.149289
86,45,3.22194
86,60,3.293232
86,75,3.363234
86,90,3.431912
86,105,3.499267
86,120,3.56541
86,135,3.630295
86,150,3.693917
86,165,3.756388
86,180,3.817675
86,195,3.877766
86,210,3.936761
86,225,3.994645
86,240,4.051399
86,255,4.10711
86,270,4.161777
86,285,4.215378
86,300,4.267969
86,315,4.319576
86,330,4.370192
86,345,4.419828
86,360,4.468525
86,375,4.516304
86,390,4.563175
86,405,4.609156
86,420,4.654265
86,435,4.698521
86,450,4.741942
86,465,4.784546
86,480,4.826344
86,495,4.867352
86,510,4.907587
86,525,4.947066
86,540,4.9858
86,555,5.0238
86,570,5.061086
86,585,5.097671
86,600,5.133564
86,615,5.168778
86,630,5.203329
86,645,5.23723
86,660,5.270491
86,675,5.303122
86,690,5.335138
86,705,5.366552
86,720,5.397373
86,735,5.42761
86,750,5.457277
86,765,5.486387
86,780,5.514946
86,795,5.542965
86,810,5.570456
86,825,5.59743
86,840,5.623894
86,855,5.649857
86,870,5.675331
86,885,5.700326
86,900,5.724849
86,915,5.748907
86,930,5.772512
86,945,5.795674
86,960,5.818397
86,975,5.840691
86,990,5.862564
86,1005,5.884027
86,1020,5.905083
86,1035,5.925741
86,1050,5.94601
86,1065,5.965897
86,1080,5.985409
86,1095,6.004551
86,1110,6.023333
86,1125,6.041762
86,1140,6.059842
86,1155,6.07758
86,1170,6.094984
86,1185,6.112061
86,1200,6.128815
86,1215,6.145251
86,1230,6.161378
86,1245,6.177202
86,1260,6.192726
86,1275,6.207956
86,1290,6.2229
86,1305,6.237563
86,1320,6.251948
86,1335,6.266061
86,1350,6.279909
86,1365,6.293496
86,1380,6.306826
86,1395,6.319903
86,1410,6.332735
86,1425,6.345325
86,1440,6.357677
87,0,1
87,15,1.037956
87,30,1.075248
87,45,1.111848
87,60,1.147765
87,75,1.183007
87,90,1.21757
87,105,1.251496
87,120,1.284767
87,135,1.317407
87,150,1.349433
87,165,1.380835
87,180,1.411657
87,195,1.441888
87,210,1.471534
87,225,1.500608
87,240,1.529132
87,255,1.557107
87,270,1.584543
87,285,1.611453
87,300,1.637852
87,315,1.663748
87,330,1.689153
87,345,1.714073
87,360,1.73852
87,375,1.762505
87,390,1.786037
87,405,1.80912
87,420,1.831764
87,435,1.85398
87,450,1.875777
87,465,1.897156
87,480,1.918129
87,495,1.938704
87,510,1.958889
87,525,1.978688
87,540,1.99811
87,555,2.017164
87,570,2.035855
87,585,2.054189
87,600,2.072174
87,615,2.089818
87,630,2.107126
87,645,2.124104
87,660,2.140759
87,675,2.157098
87,690,2.173126
87,705,2.188849
87,720,2.204274
87,735,2.219405
87,750,2.23425
87,765,2.248811
87,780,2.263097
87,795,2.27711
87,810,2.290858
87,825,2.304343
87,840,2.317573
87,855,2.330551
87,870,2.343282
87,885,2.355771
87,900,2.368023
87,915,2.380041
87,930,2.391831
87,945,2.403397
87,960,2.414742
87,975,2.425872
87,990,2.436791
87,1005,2.447501
87,1020,2.458008
87,1035,2.468315
87,1050,2.478426
87,1065,2.488345
87,1080,2.498075
87,1095,2.50762
87,1110,2.516984
87,1125,2.52617
87,1140,2.53518
87,1155,2.54402
87,1170,2.552691
87,1185,2.561198
87,1200,2.569542
87,1215,2.577729
87,1230,2.585759
87,1245,2.593637
87,1260,2.601364
87,1275,2.608945
87,1290,2.616382
87,1305,2.623677
87,1320,2.630834
87,1335,2.637854
87,1350,2.644741
87,1365,2.651497
87,1380,2.658125
87,1395,2.664626
87,1410,2.671004
87,1425,2.677261
87,1440,2.683398
88,0,2
88,15,2.057353
88,30,2.113709
88,45,2.169016
88,60,2.223277
88,75,2.276529
88,90,2.328754
88,105,2.379975
88,120,2.430244
88,135,2.479529
88,150,2.527872
88,165,2.575308
88,180,2.62181
88,195,2.667433
88,210,2.712191
88,225,2.756063
88,240,2.799119
88,255,2.841348
88,270,2.882738
88,285,2.923357
88,300,2.963189
88,315,3.00224
88,330,3.04052
88,345,3.078078
88,360,3.114911
88,375,3.151032
88,390,3.186456
88,405,3.221201
88,420,3.25528
88,435,3.288707
88,450,3.321498
88,465,3.353656
88,480,3.385199
88,495,3.41614
88,510,3.446493
88,525,3.47626
88,540,3.505458
88,555,3.534098
88,570,3.562191
88,585,3.589744
88,600,3.616768
88,615,3.643275
88,630,3.669276
88,645,3.694777
88,660,3.719788
88,675,3.744321
88,690,3.768385
88,705,3.791986
88,720,3.815135
88,735,3.83784
88,750,3.860112
88,765,3.881955
88,780,3.903379
88,795,3.924393
88,810,3.945006
88,825,3.965222
88,840,3.985051
88,855,4.0045
88,870,4.023579
88,885,4.042289
88,900,4.060641
88,915,4.078641
88,930,4.096299
88,945,4.113616
88,960,4.130601
88,975,4.147261
88,990,4.163603
88,1005,4.179631
88,1020,4.195351
88,1035,4.21077
88,1050,4.225895
88,1065,4.240729
88,1080,4.255278
88,1095,4.269549
88,1110,4.283548
88,1125,4.297276
88,1140,4.310742
88,1155,4.32395
88,1170,4.336906
88,1185,4.349613
88,1200,4.362075
88,1215,4.374299
88,1230,4.38629
88,1245,4.398049
88,1260,4.409583
88,1275,4.420897
88,1290,4.431994
88,1305,4.442877
88,1320,4.453552
88,1335,4.464023
88,1350,4.474294
88,1365,4.484367
88,1380,4.494247
88,1395,4.503938
88,1410,4.513444
88,1425,4.522767
88,1440,4.531911
89,0,3
89,15,3.077046
89,30,3.152751
89,45,3.227037
89,60,3.299903
89,75,3.371414
89,90,3.441539
89,105,3.510286
89,120,3.577768
89,135,3.643927
89,150,3.708771
89,165,3.772428
89,180,3.83483
89,195,3.895989
89,210,3.956029
89,225,4.014884
89,240,4.072565
89,255,4.12919
89,270,4.184699
89,285,4.239096
89,300,4.292475
89,315,4.34481
89,330,4.39611
89,345,4.446394
89,360,4.495721
89,375,4.544088
89,390,4.591514
89,405,4.638017
89,420,4.683621
89,435,4.728343
89,450,4.772203
89,465,4.81522
89,480,4.8574
89,495,4.898767
89,510,4.939338
89,525,4.97913
89,540,5.018148
89,555,5.056414
89,570,5.093943
89,585,5.130751
89,600,5.166843
89,615,5.20224
89,630,5.236954
89,645,5.271
89,660,5.304385
89,675,5.337126
89,690,5.369236
89,705,5.400727
89,720,5.431607
89,735,5.461891
89,750,5.491591
89,765,5.52072
89,780,5.549283
89,795,5.577294
89,810,5.604766
89,825,5.63171
89,840,5.658129
89,855,5.684039
89,870,5.70945
89,885,5.734371
89,900,5.758809
89,915,5.782775
89,930,5.806279
89,945,5.829331
89,960,5.851935
89,975,5.874103
89,990,5.895843
89,1005,5.917165
89,1020,5.938074
89,1035,5.958578
89,1050,5.978687
89,1065,5.99841
89,1080,6.017749
89,1095,6.036716
89,1110,6.055316
89,1125,6.073558
89,1140,6.091447
89,1155,6.10899
89,1170,6.126195
89,1185,6.143069
89,1200,6.159615
89,1215,6.175841
89,1230,6.191755
89,1245,6.207363
89,1260,6.222667
89,1275,6.237676
89,1290,6.252395
89,1305,6.266831
89,1320,6.280987
89,1335,6.29487
89,1350,6.308485
89,1365,6.321838
89,1380,6.334932
89,1395,6.347773
89,1410,6.360367
89,1425,6.372718
89,1440,6.384829
90,0,1
90,15,1.053587
90,30,1.105769
90,45,1.156532
90,60,1.205986
90,75,1.254085
90,90,1.300913
90,105,1.346487
90,120,1.390823
90,135,1.433998
90,150,1.475974
90,165,1.516837
90,180,1.556585
90,195,1.595256
90,210,1.632887
90,225,1.669505
90,240,1.705139
90,255,1.739817
90,270,1.773563
90,285,1.806397
90,300,1.838353
90,315,1.869459
90,330,1.899728
90,345,1.92918
90,360,1.957846
90,375,1.985751
90,390,2.012907
90,405,2.03933
90,420,2.065049
90,435,2.090084
90,450,2.114447
90,465,2.138154
90,480,2.161228
90,495,2.183689
90,510,2.205547
90,525,2.226816
90,540,2.247517
90,555,2.267667
90,570,2.287276
90,585,2.306357
90,600,2.324929
90,615,2.343006
90,630,2.360598
90,645,2.377716
90,660,2.394377
90,675,2.410595
90,690,2.426377
90,705,2.441734
90,720,2.456681
90,735,2.47123
90,750,2.485389
90,765,2.499166
90,780,2.512575
90,795,2.525628
90,810,2.53833
90,825,2.550689
90,840,2.562719
90,855,2.574429
90,870,2.585824
90,885,2.596912
90,900,2.607705
90,915,2.61821
90,930,2.628433
90,945,2.63838
90,960,2.648062
90,975,2.657486
90,990,2.666658
90,1005,2.675582
90,1020,2.684268
90,1035,2.692723
90,1050,2.70095
90,1065,2.708956
90,1080,2.716749
90,1095,2.724334
90,1110,2.731715
90,1125,2.738898
90,1140,2.745888
90,1155,2.752693
90,1170,2.759315
90,1185,2.765759
90,1200,2.77203
90,1215,2.778135
90,1230,2.784075
90,1245,2.789856
90,1260,2.795483
90,1275,2.800959
90,1290,2.806289
90,1305,2.811475
90,1320,2.816522
90,1335,2.821436
90,1350,2.826217
90,1365,2.830869
90,1380,2.835398
90,1395,2.839805
90,1410,2.844095
90,1425,2.848269
90,1440,2.852331
91,0,2
91,15,2.080631
91,30,2.159231
91,45,2.235751
91,60,2.310247
91,75,2.382725
91,90,2.453287
91,105,2.52192
91,120,2.588738
91,135,2.653723
91,150,2.716992
91,165,2.778521
91,180,2.838426
91,195,2.896684
91,210,2.953434
91,225,3.008646
91,240,3.062337
91,255,3.114561
91,270,3.1654
91,285,3.214852
91,300,3.262949
91,315,3.309741
91,330,3.35527
91,345,3.399566
91,360,3.442666
91,375,3.484596
91,390,3.525393
91,405,3.565093
91,420,3.60373
91,435,3.641314
91,450,3.677886
91,465,3.713479
91,480,3.748118
91,495,3.781815
91,510,3.814607
91,525,3.846521
91,540,3.877579
91,555,3.907798
91,570,3.937204
91,585,3.965821
91,600,3.993668
91,615,4.020767
91,630,4.047137
91,645,4.072798
91,660,4.097769
91,675,4.122068
91,690,4.145713
91,705,4.168721
91,720,4.19111
91,735,4.212896
91,750,4.234095
91,765,4.254723
91,780,4.274795
91,795,4.294327
91,810,4.313332
91,825,4.331826
91,840,4.349821
91,855,4.367331
91,870,4.38437
91,885,4.40095
91,900,4.417083
91,915,4.432782
91,930,4.448059
91,945,4.462923
91,960,4.477387
91,975,4.491462
91,990,4.505158
91,1005,4.518485
91,1020,4.531453
91,1035,4.544072
91,1050,4.556351
91,1065,4.5683
91,1080,4.579926
91,1095,4.591239
91,1110,4.602249
91,1125,4.612961
91,1140,4.623384
91,1155,4.633527
91,1170,4.643397
91,1185,4.653001
91,1200,4.662347
91,1215,4.671441
91,1230,4.680289
91,1245,4.6889
91,1260,4.697278
91,1275,4.705431
91,1290,4.713365
91,1305,4.721084
91,1320,4.728596
91,1335,4.735905
91,1350,4.743018
91,1365,4.749939
91,1380,4.756673
91,1395,4.763227
91,1410,4.769604
91,1425,4.775808
91,1440,4.781846
92,0,3
92,15,3.108078
92,30,3.213428
92,45,3.315972
92,60,3.415805
92,75,3.512902
92,90,3.607444
92,105,3.699364
92,120,3.788865
92,135,3.875887
92,150,3.960593
92,165,4.042975
92,180,4.123141
92,195,4.201128
92,210,4.277005
92,225,4.350876
92,240,4.42272
92,255,4.492561
92,270,4.560526
92,285,4.62665
92,300,4.690958
92,315,4.753495
92,330,4.814338
92,345,4.873523
92,360,4.9311
92,375,4.987114
92,390,5.041597
92,405,5.094604
92,420,5.146182
92,435,5.196364
92,450,5.245175
92,465,5.292668
92,480,5.338884
92,495,5.383846
92,510,5.427585
92,525,5.470143
92,540,5.511558
92,555,5.551849
92,570,5.591049
92,585,5.62919
92,600,5.666301
92,615,5.702409
92,630,5.737541
92,645,5.771723
92,660,5.804981
92,675,5.837339
92,690,5.868823
92,705,5.899453
92,720,5.929254
92,735,5.958249
92,750,5.986458
92,765,6.013904
92,780,6.040606
92,795,6.066585
92,810,6.091861
92,825,6.116451
92,840,6.140376
92,855,6.163653
92,870,6.186299
92,885,6.208333
92,900,6.229769
92,915,6.250625
92,930,6.270916
92,945,6.290658
92,960,6.309865
92,975,6.328552
92,990,6.346734
92,1005,6.364423
92,1020,6.381633
92,1035,6.398377
92,1050,6.414668
92,1065,6.430517
92,1080,6.445938
92,1095,6.46094
92,1110,6.475537
92,1125,6.489739
92,1140,6.503555
92,1155,6.516998
92,1170,6.530077
92,1185,6.542802
92,1200,6.555182
92,1215,6.567226
92,1230,6.578945
92,1245,6.590346
92,1260,6.601439
92,1275,6.612231
92,1290,6.622731
92,1305,6.632947
92,1320,6.642886
92,1335,6.652556
92,1350,6.661964
92,1365,6.671117
92,1380,6.680023
92,1395,6.688687
92,1410,6.697117
92,1425,6.705318
